Yahoo Symbol,Company Name,BSE Code
543725.BO,Elin Electronics Ltd,543725
RADIANTCMS.NS,Radiant Cash Management Services Ltd,543732
543737.BO,Aveer Foods Ltd,543737
543738.BO,DSP Nifty Bank ETF,543738
543743.BO,Sah Polymers Ltd,543743
543744.BO,Rex Sealing and Packing Industries Ltd,543744
543745.BO,SVS Ventures Ltd,543745
543746.BO,Logica Infoway Ltd,543746
KAMOPAINTS.NS,Kamdhenu Ventures Ltd,543747
AARTIPHARM.NS,Aarti Pharmalabs Ltd,543748
543753.BO,Dharni Capital Services Ltd,543753
543754.BO,Transvoy Logistics India Ltd,543754
543765.BO,Earthstahl & Alloys Ltd,543765
543766.BO,Ashika Credit Capital Ltd,543766
BTML.NS,Bodhi Tree Multimedia Ltd,543767
NSLNISP.NS,NMDC Steel Ltd,543768
543769.BO,Indong Tea Company Ltd,543769
543774.BO,HDFC S&P BSE 500 ETF,543774
543775.BO,HDFC NIFTY Smallcap 250 ETF,543775
543776.BO,HDFC NIFTY Midcap 150 ETF,543776
543782.BO,Sealmatic India Ltd,543782
543787.BO,Macfos Ltd,543787
543798.BO,Patron Exim Ltd,543798
543799.BO,S. V. J. ENTERPRISES Ltd,543799
543804.BO,Amanaya Ventures Ltd,543804
543805.BO,Resgen Ltd,543805
543806.BO,ITCONS E-Solutions Ltd,543806
AIRAN.NS,Airan Ltd,543811
DIVGIITTS.NS,DIVGI TORQTRANSFER SYSTEMS Ltd,543812
543814.BO,Prospect Consumer Products Ltd,543814
543819.BO,ICICI Prudential Nifty PSU Bank ETF,543819
543828.BO,Sudarshan Pharma Industries Ltd,543828
GSLSU.NS,Global Surfaces Ltd,543829
543830.BO,Labelkraft Technologies Ltd,543830
543831.BO,Bright Outdoor Media Ltd,543831
543843.BO,Command Polymers Ltd,543843
543848.BO,Dev Labtech Venture Ltd,543848
543853.BO,AXIS S&P BSE SENSEX ETF,543853
543858.BO,Mirae Asset Nifty 100 Low Volatility 30 ETF,543858
543860.BO,J.A. Finance Ltd,543860
USK.NS,Udayshivakumar Infra Ltd,543861
543874.BO,Maiden Forgings Ltd,543874
543895.BO,Exhicon Events Media Solutions Ltd,543895
AVALON.NS,Avalon Technologies Ltd,543896
543897.BO,Sancode Technologies Ltd,543897
BLAL.NS,BEML Land Assets Ltd,543898
RHL.NS,Robust Hotels Ltd,543901
543902.BO,Retina Paints Ltd,543902
MANKIND.NS,Mankind Pharma Ltd,543904
543905.BO,Innokaiz India Ltd,543905
AVG.NS,AVG Logistics Ltd,543910
543911.BO,Atal Realtech Ltd,543911
543912.BO,Power and Instrumentation (Gujarat) Ltd,543912
543914.BO,Swati Projects Ltd,543914
PAVNAIND.NS,Pavna Industries Ltd,543915
543916.BO,Hemant Surgical Industries Ltd,543916
543917.BO,Sigma Solve Ltd,543917
GHCLTEXTIL.NS,GHCL Textiles Ltd,543918
543919.BO,M. K. Proteins Ltd,543919
543920.BO,CFF Fluid Control Ltd,543920
543921.BO,Comrade Appliances Ltd,543921
IKIO.NS,IKIO Technologies Ltd,543923
543924.BO,Sonalis Consumer Products Ltd,543924
543926.BO,Bizotic Commercial Ltd,543926
543927.BO,Asian Warehousing Ltd,543927
543928.BO,Cosmic CRF Ltd,543928
HMAAGRO.NS,HMA Agro Industries Ltd,543929
543930.BO,Uravi Defence and Technology Ltd,543930
543931.BO,Veefin Solutions Ltd,543931
IDEAFORGE.NS,Ideaforge Technology Ltd,543932
CYIENTDLM.NS,Cyient DLM Ltd,543933
543934.BO,Machhar Industries Ltd,543934
543935.BO,DSP Nifty IT ETF,543935
SENCO.NS,Senco Gold Ltd,543936
543937.BO,Alphalogic Industries Ltd,543937
543938.BO,Acceleratebs India Ltd,543938
543939.BO,Kaka Industries Ltd,543939
JIOFIN.NS,Jio Financial Services Ltd,543940
543941.BO,Ahasolar Technologies Ltd,543941
UTKARSHBNK.NS,Utkarsh Small Finance Bank Ltd,543942
543943.BO,Asarfi Hospital Ltd,543943
543944.BO,Mirae Asset Nifty Bank ETF,543944
NETWEB.NS,Netweb Technologies India Ltd,543945
543947.BO,DSP BSE Sensex ETF,543947
543948.BO,DSP Nifty PSU Bank ETF,543948
543949.BO,DSP Private Bank ETF,543949
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Ltd,543950
NIITMTS.NS,NIIT Learning Systems Ltd,543952
543953.BO,Khazanchi Jewellers Ltd,543953
ATL.NS,Allcargo Terminals Ltd,543954
TREL.NS,Transindia Real Estate Ltd,543955
543956.BO,ICICI Prudential Nifty 200 Quality 30 ETF,543956
REDTAPE.NS,Redtape Ltd,543957
543958.BO,VL E-Governance & IT Solutions Ltd,543958
SBFC.NS,SBFC Finance Ltd,543959
CONCORDBIO.NS,Concord Biotech Ltd,543960
DPWIRES.NS,D.P. Wires Ltd,543962
543963.BO,Shelter Pharma Ltd,543963
TVSSCS.NS,TVS Supply Chain Solutions Ltd,543965
PYRAMID.NS,Pyramid Technoplast Ltd,543969
543970.BO,Shoora Designs Ltd,543970
543971.BO,Bondada Engineering Ltd,543971
AEROFLEX.NS,Aeroflex Industries Ltd,543972
VPRPL.NS,Vishnu Prakash R Punglia Ltd,543974
543975.BO,UTI NIFTY MIDCAP 150 ETF,543975
543976.BO,Shradha AI Technologies Ltd,543976
RISHABH.NS,Rishabh Instruments Ltd,543977
RATNAVEER.NS,Ratnaveer Precision Engineering Ltd,543978
543979.BO,Kahan Packaging Ltd,543979
JLHL.NS,Jupiter Life Line Hospitals Ltd,543980
RRKABEL.NS,R R Kabel Ltd,543981
543982.BO,Quest Flow Controls Ltd,543982
EMSLIMITED.NS,EMS Ltd,543983
SAMHI.NS,Samhi Hotels Ltd,543984
ZAGGLE.NS,Zaggle Prepaid Ocean Services Ltd,543985
543986.BO,South West Pinnacle Exploration Ltd,543986
NUVAMA.NS,Nuvama Wealth Management Ltd,543988
KALAMANDIR.NS,Sai Silks (Kalamandir) Ltd,543989
SIGNATURE.NS,Signatureglobal (India) Ltd,543990
543991.BO,Techknowgreen Solutions Ltd,543991
YATRA.NS,Yatra Online Ltd,543992
543993.BO,ARCL Organics Ltd,543993
JSWINFRA.NS,JSW Infrastructure Ltd,543994
MVGJL.NS,Manoj Vaibhav Gems N Jewellers Ltd,543995
UDS.NS,Updater Services Ltd,543996
543997.BO,Organic Recycling Systems Ltd,543997
VALIANTLAB.NS,Valiant Laboratories Ltd,543998
543999.BO,Mirae Asset S&P BSE Sensex ETF,543999
544000.BO,City Crops Agro Ltd,544000
544001.BO,Sunita Tools Ltd,544001
544002.BO,Vivaa Tradecom Ltd,544002
PLAZACABLE.NS,Plaza Wires Ltd,544003
IRMENERGY.NS,IRM Energy Ltd,544004
544006.BO,Mirae Asset Nifty IT ETF,544006
544007.BO,Mirae Asset Nifty 200 Alpha 30 ETF,544007
MAXESTATES.NS,Max Estates Ltd,544008
BLUEJET.NS,Blue Jet Healthcare Ltd,544009
544011.BO,Vrundavan Plantation Ltd,544011
CELLO.NS,Cello World Ltd,544012
544013.BO,KK Shah Hospitals Ltd,544013
HONASA.NS,Honasa Consumer Ltd,544014
544015.BO,Mish Designs Ltd,544015
ESAFSFB.NS,ESAF Small Finance Bank Ltd,544020
PROTEAN.NS,Protean eGov Technologies Ltd,544021
ASKAUTOLTD.NS,ASK Automotive Ltd,544022
544023.BO,Kalyani Cast-Tech Ltd,544023
544025.BO,Arrowhead Seperation Engineering Ltd,544025
IREDA.NS,Indian Renewable Energy Development Agency Ltd,544026
FEDFINA.NS,Fedbank Financial Services Ltd,544027
TATATECH.NS,Tata Technologies Ltd,544028
GANDHAR.NS,Gandhar Oil Refinery (India) Ltd,544029
FLAIR.NS,Flair Writing Industries Ltd,544030
544035.BO,Swashthik Plascon Ltd,544035
544036.BO,Deepak Chemtex Ltd,544036
544037.BO,Amic Forging Ltd,544037
544042.BO,Bajel Projects Ltd,544042
INDIASHLTR.NS,India Shelter Finance Corporation Ltd,544044
DOMS.NS,DOMS Industries Ltd,544045
INOXINDIA.NS,INOX India Ltd,544046
544047.BO,Siyaram Recycling Industries Ltd,544047
544052.BO,Benchmark Computer Solutions Ltd,544052
MOTISONS.NS,Motisons Jewellers Ltd,544053
SURAJEST.NS,Suraj Estate Developers Ltd,544054
MUTHOOTMF.NS,Muthoot Microfin Ltd,544055
544056.BO,Sahara Maritime Ltd,544056
HAPPYFORGE.NS,Happy Forgings Ltd,544057
MUFTI.NS,Credo Brands Marketing Ltd,544058
544059.BO,Shanti Spintex Ltd,544059
RBZJEWEL.NS,RBZ Jewellers Ltd,544060
AZAD.NS,Azad Engineering Ltd,544061
SUNCLAY.NS,Sundaram-Clayton Ltd,544066
INNOVACAP.NS,Innova Captab Ltd,544067
544072.BO,AIK Pipes and Polymers Ltd,544072
544073.BO,Manoj Ceramic Ltd,544073
544074.BO,Shri Balaji Valve Components Ltd,544074
DIGIDRIVE.NS,Digidrive Distributors Ltd,544079
544080.BO,Sayaji Hotels (Indore) Ltd,544080
JYOTICNC.NS,Jyoti CNC Automation Ltd,544081
544082.BO,New Swan Multitech Ltd,544082
544083.BO,Shree Marutinandan Tubes Ltd,544083
MEDIASSIST.NS,Medi Assist Healthcare Services Ltd,544088
544090.BO,Sayaji Hotels (Pune) Ltd,544090
544091.BO,Qualitek Labs Ltd,544091
544092.BO,Bajaj Finserv Nifty 50 ETF,544092
544093.BO,Bajaj Finserv Nifty Bank ETF,544093
544094.BO,Euphoria Infotech (India) Ltd,544094
EPACK.NS,EPACK Durable Ltd,544095
NOVAAGRI.NS,Nova Agritech Ltd,544100
544101.BO,Brisk Technovision Ltd,544101
544102.BO,UTI NIFTY IT ETF,544102
544105.BO,Harshdeep Hortico Ltd,544105
544106.BO,Mayank Cattle Food Ltd,544106
544107.BO,BLS E-Services Ltd,544107
544108.BO,Gabriel Pet Straps Ltd,544108
544109.BO,DSP Nifty Healthcare ETF,544109
544110.BO,HDFC Nifty PSU Bank ETF,544110
PARKHOTELS.NS,Apeejay Surrendra Park Hotels Ltd,544111
544112.BO,Jasch Gauging Technologies Ltd,544112
SIGNPOST.NS,Signpost India Ltd,544117
JSFB.NS,Jana Small Finance Bank Ltd,544118
RPTECH.NS,Rashi Peripherals Ltd,544119
CAPITALSFB.NS,Capital Small Finance Bank Ltd,544120
544121.BO,Rudra Gas Enterprise Ltd,544121
ENTERO.NS,Entero Healthcare Solutions Ltd,544122
544123.BO,LIC MF Nifty Midcap 100 ETF,544123
VSTL.NS,Vibhor Steel Tubes Ltd,544124
JUNIPER.NS,Juniper Hotels Ltd,544129
544130.BO,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,544130
GPTHEALTH.NS,GPT Healthcare Ltd,544131
EXICOM.NS,Exicom Tele-Systems Ltd,544133
PLATIND.NS,Platinum Industries Ltd,544134
MUKKA.NS,Mukka Proteins Ltd,544135
RKSWAMY.NS,R K Swamy Ltd,544136
JGCHEM.NS,J.G.Chemicals Ltd,544138
544139.BO,Koura Fine Diamond Jewelry Ltd,544139
GOPAL.NS,Gopal Snacks Ltd,544140
544141.BO,Pune E - Stock Broking Ltd,544141
SCILAL.NS,Shipping Corporation of India Land and Assets Ltd,544142
544143.BO,Royal Sense Ltd,544143
PVSL.NS,Popular Vehicles and Services Ltd,544144
544149.BO,Krystal Integrated Services Ltd,544149
544150.BO,KP Green Engineering Ltd,544150
544151.BO,Chatha Foods Ltd,544151
544156.BO,Gconnect Logitech and Supply Chain Ltd,544156
544157.BO,Vruddhi Engineering Works Ltd,544157
SRM.NS,SRM Contractors Ltd,544158
544160.BO,Jay Kailash Namkeen Ltd,544160
DPABHUSHAN.NS,D.P. Abhushan Ltd,544161
BHARTIHEXA.NS,Bharti Hexacom Ltd,544162
544163.BO,Greenhitech Ventures Ltd,544163
544164.BO,Faalcon Concepts Ltd,544164
544165.BO,Shivam Chemicals Ltd,544165
544166.BO,Emmforce Autotech Ltd,544166
JNKINDIA.NS,JNK India Ltd,544167
544168.BO,Varyaa Creations Ltd,544168
544169.BO,Amkay Products Ltd,544169
544170.BO,Sai Swami Metals and Alloys Ltd,544170
544171.BO,Storage Technologies and Automation Ltd,544171
INDGN.NS,Indegene Ltd,544172
544173.BO,Finelistings Technologies Ltd,544173
TBOTEK.NS,TBO TEK Ltd,544174
544175.BO,TGIF Agribusiness Ltd,544175
AADHARHFC.NS,Aadhar Housing Finance Ltd,544176
544177.BO,Aztec Fluids & Machinery Ltd,544177
544178.BO,Piotex Industries Ltd,544178
GODIGIT.NS,Go Digit General Insurance Ltd,544179
544180.BO,Mirae Asset Nifty Midsmallcap400 Momentum Quality 100 ETF,544180
AWFIS.NS,Awfis Space Solutions Ltd,544181
544183.BO,Associated Coaters Ltd,544183
BOROSCI.NS,Borosil Scientific Ltd,544184
544185.BO,Adtech Systems Ltd,544185
544186.BO,Forbes Precision Tools and Machine Parts Ltd,544186
KRONOX.NS,Kronox Lab Sciences Ltd,544187
544188.BO,Magenta Lifecare Ltd,544188
544189.BO,Sattrix Information Security Ltd,544189
544190.BO,3C IT Solutions and Telecoms (India) Ltd,544190
544191.BO,Purple Finance Ltd,544191
IXIGO.NS,Le Travenues Technology Ltd,544192
544193.BO,ZERODHA NIFTY MIDCAP 150 ETF,544193
544194.BO,ZERODHA NIFTY 100 ETF,544194
544195.BO,United Cotfab Ltd,544195
544196.BO,Baroda BNP Paribas Nifty Bank ETF,544196
RETAIL.NS,JHS Svendgaard Retail Ventures Ltd,544197
DEEDEV.NS,Dee Development Engineers Ltd,544198
544199.BO,GEM Enviro Management Ltd,544199
AFIL.NS,Akme Fintrade (India) Ltd,544200
544201.BO,Dindigul Farm Product Ltd,544201
STANLEY.NS,Stanley Lifestyles Ltd,544202
ABDL.NS,Allied Blenders and Distillers Ltd,544203
VRAJ.NS,Vraj Iron And Steel Ltd,544204
544205.BO,National Peroxide Ltd,544205
RELIABLE.NS,Reliable Data Services Ltd,544207
BANSALWIRE.NS,Bansal Wire Industries Ltd,544209
EMCURE.NS,Emcure Pharmaceuticals Ltd,544210
544212.BO,Mirae Asset Nifty EV and New Age Automotive ETF,544212
544213.BO,Aelea Commodities Ltd,544213
544214.BO,Three M Paper Boards Ltd,544214
544215.BO,SBI NIFTY50 EQUAL WEIGHT ETF,544215
544216.BO,ICICI Prudential Nifty Oil & Gas ETF,544216
SANSTAR.NS,Sanstar Ltd,544217
544218.BO,Aditya Birla Sun Life Nifty PSE ETF,544218
544219.BO,VVIP Infratech Ltd,544219
544220.BO,Clinitech Laboratory Ltd,544220
544221.BO,Kizi Apparels Ltd,544221
AKUMS.NS,Akums Drugs and Pharmaceuticals Ltd,544222
CEIGALL.NS,Ceigall India Ltd,544223
544224.BO,Afcom Holdings Ltd,544224
OLAELEC.NS,Ola Electric Mobility Ltd,544225
FIRSTCRY.NS,Brainbees Solutions Ltd,544226
UNIECOM.NS,Unicommerce Esolutions Ltd,544227
544229.BO,ICICI Prudential Nifty Metal ETF,544229
SSDL.NS,Saraswati Saree Depot Ltd,544230
544231.BO,Broach Lifecare Hospital Ltd,544231
544232.BO,Interarch Building Solutions Ltd,544232
544233.BO,Mahalaxmi Fabric Mills Ltd,544233
GLOBALE.NS,Globale Tessile Ltd,544234
ORIENTTECH.NS,Orient Technologies Ltd,544235
544236.BO,Resourceful Automobile Ltd,544236
544237.BO,Rapid Multimodal logistics Ltd,544237
PREMIERENE.NS,Premier Energies Ltd,544238
ECOSMOBLTY.NS,ECOS (India) Mobility & Hospitality Ltd,544239
RAYMONDLSL.NS,Raymond Lifestyle Ltd,544240
544241.BO,Mirae Asset Nifty500 Multicap 50:25:25 ETF,544241
544242.BO,Travels & Rentals Ltd,544242
STYLEBAAZA.NS,Baazar Style Retail Ltd,544243
GALAPREC.NS,Gala Precision Engineering Ltd,544244
544245.BO,Naturewings Holidays Ltd,544245
544246.BO,Revathi Equipment India Ltd,544246
544247.BO,DSP Nifty Top 10 Equal Weight ETF,544247
544248.BO,Mach Conferences And Events Ltd,544248
BALAJEE.NS,Shree Tirupati Balajee Agro Trading Company Ltd,544249
SANOFICONR.NS,Sanofi Consumer Healthcare India Ltd,544250
544251.BO,Share Samadhan Ltd,544251
BAJAJHFL.NS,Bajaj Housing Finance Ltd,544252
KROSS.NS,Kross Ltd,544253
TOLINS.NS,Tolins Tyres Ltd,544254
PNGJL.NS,P N Gadgil Jewellers Ltd,544256
544257.BO,Sodhani Academy of Fintech Enablers Ltd,544257
WCIL.NS,Western Carriers (India) Ltd,544258
544259.BO,Popular Foundations Ltd,544259
NORTHARC.NS,Northern Arc Capital Ltd,544260
ARKADE.NS,Arkade Developers Ltd,544261
MANBA.NS,Manba Finance Ltd,544262
KRN.NS,KRN Heat Exchanger And Refrigeration Ltd,544263
DIFFNKG.NS,Diffusion Engineers Ltd,544264
544265.BO,Nexxus Petro Industries Ltd,544265
544266.BO,Mirae Asset Nifty PSU Bank ETF,544266
544267.BO,Subam Papers Ltd,544267
544268.BO,Mirae Asset Nifty Metal ETF,544268
544269.BO,Neopolitan Pizza And Foods Ltd,544269
544270.BO,Khyati Global Ventures Ltd,544270
GARUDA.NS,Garuda Construction and Engineering Ltd,544271
544272.BO,Shiv Texchem Ltd,544272
MGEL.NS,Mangalam Global Enterprise Ltd,544273
HYUNDAI.NS,Hyundai Motor India Ltd,544274
544275.BO,ICICI Prudential Nifty200 Value 30 ETF,544275
544276.BO,Deepak Builders and Engineers India Ltd,544276
WAAREEENER.NS,Waaree Energies Ltd,544277
544278.BO,OCCL Ltd,544278
544279.BO,Godavari Biorefineries Ltd,544279
AFCONS.NS,Afcons Infrastructure Ltd,544280
544281.BO,A B Infrabuild Ltd,544281
SAGILITY.NS,Sagility India Ltd,544282
ACMESOLAR.NS,ACME Solar Holdings Ltd,544283
SWIGGY.NS,Swiggy Ltd,544285
NIVABUPA.NS,Niva Bupa Health Insurance Company Ltd,544286
544287.BO,Mangal Compusolution Ltd,544287
BLACKBUCK.NS,Zinka Logistics Solutions Ltd,544288
NTPCGREEN.NS,NTPC Green Energy Ltd,544289
EIEL.NS,Enviro Infra Engineers Ltd,544290
544291.BO,Rajesh Power Services Ltd,544291
ONESOURCE.NS,Onesource Specialty Pharma Ltd,544292
SURAKSHA.NS,Suraksha Diagnostic Ltd,544293
ROSSTECH.NS,Rossell Techsys Ltd,544294
544296.BO,Nisus Finance Services Co Ltd,544296
544301.BO,Odigma Consultancy Solutions Ltd,544301
INNOVANA.NS,Innovana Thinklabs Ltd,544302
544303.BO,Toss The Coin Ltd,544303
544304.BO,Jungle Camps India Ltd,544304
MOBIKWIK.NS,One Mobikwik Systems Ltd,544305
SAILIFE.NS,Sai Life Sciences Ltd,544306
VMM.NS,Vishal Mega Mart Ltd,544307
544308.BO,Hilltone Software and Gases Ltd,544308
IKS.NS,Inventurus Knowledge Solutions Ltd,544309
544310.BO,Yash Highvoltage Ltd,544310
IGIL.NS,International Gemmological Institute India Ltd,544311
544312.BO,Hamps Bio Ltd,544312
544313.BO,NACDAC Infrastructure Ltd,544313
SANATHAN.NS,Sanathan Textiles Ltd,544314
CEWATER.NS,Concord Enviro Systems Ltd,544315
DAMCAPITAL.NS,DAM Capital Advisors Ltd,544316
TRANSRAILL.NS,Transrail Lighting Ltd,544317
MAMATA.NS,Mamata Machinery Ltd,544318
SENORES.NS,Senores Pharmaceuticals Ltd,544319
CARRARO.NS,Carraro India Ltd,544320
VENTIVE.NS,Ventive Hospitality Ltd,544321
544322.BO,Unimech Aerospace and Manufacturing Ltd,544322
544323.BO,Mirae Asset Nifty India New Age Consumption ETF,544323
544324.BO,Citichem India Ltd,544324
ITCHOTELS.NS,ITC Hotels Ltd,544325
544326.BO,Edelweiss BSE Capital Markets & Insurance ETF,544326
544327.BO,Technichem Organics Ltd,544327
INDOFARM.NS,Indo Farm Equipment Ltd,544328
544329.BO,Leo Dryfruits & Spices Trading Ltd,544329
544330.BO,Parmeshwar Metal Ltd,544330
544331.BO,Davin Sons Retail Ltd,544331
544332.BO,Fabtech Technologies Cleanrooms Ltd,544332
544333.BO,Standard Glass Lining Technology Ltd,544333
544334.BO,Indobell Insulations Ltd,544334
544335.BO,B.R.Goyal Infrastructure Ltd,544335
QUADFUTURE.NS,Quadrant Future Tek Ltd,544336
544337.BO,Avax Apparels and Ornaments Ltd,544337
LAXMIDENTL.NS,Laxmi Dental Ltd,544339
544340.BO,Rikhav Securities Ltd,544340
544341.BO,Landmark Global Learning Ltd,544341
STALLION.NS,Stallion India Fluorochemicals Ltd,544342
544343.BO,Capitalnumbers Infotech Ltd,544343
SHRIPISTON.NS,Shriram Pistons & Rings Ltd,544344
DENTA.NS,Denta Water and Infra Solutions Ltd,544345
544346.BO,RDB Real Estate Constructions Ltd,544346
544347.BO,CLN Energy Ltd,544347
544348.BO,GB Logistics Commerce Ltd,544348
544349.BO,H.M. Electro Mech Ltd,544349
AGARWALEYE.NS,Dr. Agarwals Health Care Ltd,544350
544351.BO,Malpani Pipes And Fittings Ltd,544351
544352.BO,DSP BSE Sensex Next 30 ETF,544352
544353.BO,Amwill Health Care Ltd,544353
544354.BO,Solarium Green Energy Ltd,544354
JUBLCPL.NS,Jubilant Agri and Consumer Products Ltd,544355
AJAXENGG.NS,AJAX Engineering Ltd,544356
544361.BO,Covance Softsol Ltd,544361
HEXT.NS,Hexaware Technologies Ltd,544362
BAJAJINDEF.NS,Indef Manufacturing Ltd,544364
544365.BO,Shanmuga Hospital Ltd,544365
544366.BO,L.K.Mehta Polymers Ltd,544366
QPOWER.NS,Quality Power Electrical Equipments Ltd,544367
544368.BO,Swasth Foodtech India Ltd,544368
544369.BO,Beezaasan Explotech Ltd,544369
544370.BO,Nukleus Office Solutions Ltd,544370
544371.BO,Vikram Aroma Ltd,544371
544372.BO,Shreenath Paper Products Ltd,544372
544373.BO,NAPS Global India Ltd,544373
544376.BO,Mirae Asset BSE Select IPO ETF,544376
544377.BO,Mirae Asset BSE 200 Equal Weight ETF,544377
544378.BO,PDP Shipping & Projects Ltd,544378
PRABHA.NS,Prabha Energy Ltd,544379
544381.BO,Super Iron Foundry Ltd,544381
544382.BO,Axis Nifty500 Value 50 ETF,544382
544383.BO,Paradeep Parivahan Ltd,544383
544385.BO,SBI BSE PSU BANK ETF,544385
SPECTRUM.NS,Spectrum Electrical Industries Ltd,544386
544387.BO,Desco Infratech Ltd,544387
544388.BO,Identixweb Ltd,544388
ENRIN.NS,Siemens Energy India Ltd,544390
544391.BO,Retaggio Industries Ltd,544391
544392.BO,Spinaroo Commercial Ltd,544392
544393.BO,Infonative Solutions Ltd,544393
544394.BO,ICICI Prudential Nifty EV & New Age Automotive ETF,544394
NPST.NS,Network People Services Technologies Ltd,544396
ATHERENERG.NS,Ather Energy Ltd,544397
544398.BO,Kenrik Industries Ltd,544398
544399.BO,Srigee Dlm Ltd,544399
544400.BO,Manoj Jewellers Ltd,544400
544401.BO,Mirae Asset Nifty50 Equal Weight ETF,544401
JASH.NS,Jash Engineering Ltd,544402
ABLBL.NS,Aditya Birla Lifestyle Brands Ltd,544403
BORANA.NS,Borana Weaves Ltd,544404
BELRISE.NS,Belrise Industries Ltd,544405
544406.BO,Unified Data Tech Solutions Ltd,544406
AEGISVOPAK.NS,Aegis Vopak Terminals Ltd,544407
THELEELA.NS,Schloss Bangalore Ltd,544408
544409.BO,Astonea Labs Ltd,544409
PROSTARM.NS,Prostarm Info Systems Ltd,544410
SCODATUBES.NS,Scoda Tubes Ltd,544411
544412.BO,3B Films Ltd,544412
DIGITIDE.NS,Digitide Solutions Ltd,544413
BLUSPRING.NS,Bluspring Enterprises Ltd,544414
544415.BO,Nippon India BSE Sensex Next 30 ETF,544415
544416.BO,Krishival Foods Ltd,544416
544417.BO,Aten Papers & Foam Ltd,544417
OSWALPUMPS.NS,Oswal Pumps Ltd,544418
544419.BO,ARISINFRA,544419
RAYMONDREL.NS,Raymond Realty Ltd,544420
ELLEN.NS,Ellenbarrie Industrial Gases Ltd,544421
544422.BO,Abram Food Ltd,544422
KALPATARU.NS,Kalpataru Ltd,544423
GLOBECIVIL.NS,Globe Civil Projects Ltd,544424
544425.BO,AJC Jewel Manufacturers Ltd,544425
544426.BO,Icon Facilitators Ltd,544426
544427.BO,ICICI Prudential Nifty Top 15 Equal Weight ETF,544427
544428.BO,Supertech Ev Ltd,544428
HDBFS.NS,HDB Financial Services Ltd,544429
SAMBHV.NS,Sambhv Steel Tubes Ltd,544430
544431.BO,Ace Alpha Tech Ltd,544431
IGCL.NS,Indogulf Cropsciences Ltd,544432
544433.BO,Valencia India Ltd,544433
544434.BO,Neetu Yoshi Ltd,544434
544435.BO,Adcounty Media India Ltd,544435
544436.BO,Vandan Foods Ltd,544436
544437.BO,Marc Loire Fashions Ltd,544437
544438.BO,Mirae Asset Nifty India Internet ETF,544438
CRIZAC.NS,Crizac Ltd,544439
544440.BO,Cryogenic Ogs Ltd,544440
544441.BO,Meta Infotech Ltd,544441
544442.BO,Chemkart India Ltd,544442
TRAVELFOOD.NS,Travel Food Services Ltd,544443
544444.BO,Glen Industries Ltd,544444
544445.BO,Asston Pharmaceuticals Ltd,544445
SMARTWORKS.NS,Smartworks Coworking Spaces Ltd,544447
PASHUPATI.NS,Pashupati Cotspin Ltd,544448
555555.BO,ICICI Prudential BSE Sensex ETF,555555
570002.BO,Future Enterprises Ltd_DVR,570002
570004.BO,Jain Irrigation Systems Ltd_DVR,570004
570005.BO,GACM Technologies Ltd,570005
KARURVYSYA.NS,Karur Vysya Bank Ltd,590003
VEEDOL.NS,Veedol Corporation Ltd,590005
AMRUTANJAN.NS,Amrutanjan Health Care Ltd,590006
XPROINDIA.NS,Xpro India Ltd,590013
HISARMETAL.NS,Hisar Metal Industries Ltd,590018
BHARATRAS.NS,Bharat Rasayan Ltd,590021
FACT.NS,Fertilizers and Chemicals Travancore Ltd,590024
